sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;48;Drogerieverkäuferin;624;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Seit Jahren arbeitet Nicola als Drogerieverkäuferin.;Nicola ha trabajado como vendedora en una farmacia durante años.;Nicola travaille comme vendeuse en pharmacie depuis des années.;Nicola lavora da anni come commessa in una farmacia.;تعمل نيكولا كبائعة في صيدلية منذ سنوات.;Никола уже много лет работает продавщицей в аптеке.;Нікола роками працює продавчинею в аптеці.;ניקולה עובדת כמוכרת בבית מרקחת כבר שנים.;0-8 1-9 2-2 3-0 4-3 5-4 5-5 5-7 5-9;0-6 1-7 1-8 2-1 3-0 4-2 5-3 5-4 5-5 5-8;0-2 1-3 2-1 3-0 4-4 5-5 5-8;0-5 1-6 2-0 3-1 4-2 5-2 5-4 5-6;0-2 1-3 2-4 3-0 4-6 5-5 5-7;0-0 1-1 2-2 3-0 4-4 5-3 5-5;0-5 1-6 2-1 3-0 4-3 5-1 5-2 5-4 5-6;[4, 5];como vendedora en farmacia años.;comme vendeuse en pharmacie années.;come commessa farmacia.;كبائعة صيدلية سنوات.;продавщицей в аптеке.;продавчинею в аптеці.;עובדת כמוכרת בבית מרקחת שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;48;Drogerieverkäuferin;624;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Seit Jahren arbeitet Mia als Drogerieverkäuferin.;Mia ha estado trabajando como vendedora en una farmacia durante años.;Mia travaille comme vendeuse en pharmacie depuis des années.;Mia lavora da anni come commessa in una farmacia.;تعمل ميا كبائعة في صيدلية منذ سنوات.;Миа уже много лет работает продавщицей в аптеке.;Міа роками працює продавчинею в аптеці.;מיה עובדת כמוכרת בבית מרקחת כבר שנים.;0-9 1-10 2-3 3-0 4-4 5-5 5-6 5-8 5-10;0-6 1-7 1-8 2-1 3-0 4-2 5-3 5-4 5-5 5-8;0-2 1-3 2-1 3-0 4-4 5-5 5-8;0-5 1-6 2-0 3-1 4-2 5-2 5-4 5-6;0-2 1-3 2-4 3-0 4-6 5-5 5-7;0-0 1-1 2-2 3-0 4-4 5-3 5-5;0-5 1-6 2-1 3-0 4-3 5-1 5-2 5-4 5-6;[4, 5];como vendedora en farmacia años.;comme vendeuse en pharmacie années.;come commessa farmacia.;كبائعة صيدلية سنوات.;продавщицей в аптеке.;продавчинею в аптеці.;עובדת כמוכרת בבית מרקחת שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Buchhändler;625;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Buchhändler schreibt seinem Partner einen Liebesbrief.;El librero escribe una carta de amor a su pareja.;Le libraire écrit une lettre d'amour à son partenaire.;Il libraio scrive una lettera d'amore alla sua compagna.;يكتب بائع الكتب رسالة حب إلى شريكته.;Книготорговец пишет любовное письмо своей партнерше.;Книгопродавець пише любовного листа своєму партнеру.;מוכר הספרים כותב מכתב אהבה לבן זוגו.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 1-8 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 1-8 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 1-2 2-0 3-5 4-6 5-3 6-4 6-6;1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 6-2 6-3 6-5;0-0 1-1 1-2 2-2 3-5 4-6 5-3 6-3 6-4 6-6;[0, 1];El librero;Le libraire partenaire.;Il libraio compagna.;يكتب بائع الكتب;Книготорговец;Книгопродавець;מוכר הספרים כותב;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Buchhändler;625;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Buchhändler schreibt seiner Partnerin einen Liebesbrief.;El librero escribe una carta de amor a su pareja.;Le libraire écrit une lettre d'amour à son partenaire.;Il libraio scrive una lettera d'amore alla sua compagna.;يكتب بائع الكتب رسالة حب إلى شريكته.;Книготорговец пишет любовное письмо своей партнерше.;Книгопродавець пише любовного листа своєму партнеру.;מוכר הספרים כותב מכתב אהבה לבן זוגו.;0-0 1-1 2-2 3-8 4-7 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 1-2 2-0 3-5 4-6 5-3 6-4 6-6;1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 6-2 6-3 6-5;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;[0, 1];El librero;Le libraire;Il libraio;يكتب بائع الكتب;Книготорговец;Книгопродавець;מוכר הספרים;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Buchhändlerin;625;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Buchhändlerin schreibt ihrem Partner einen Liebesbrief.;La librera escribe una carta de amor a su pareja.;La libraire écrit une lettre d'amour à son partenaire.;La libraia scrive una lettera d'amore al suo compagno.;تكتب بائعة الكتب رسالة حب إلى شريكها.;Книгопродавщица пишет любовное письмо своему партнеру.;Книгопродавець пише любовного листа своєму партнеру.;מוכרת הספרים כותבת מכתב אהבה לבן זוגה.;0-0 1-1 2-2 3-8 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-6 6-8;0-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 1-2 1-6 2-0 3-5 4-6 5-3 6-4 6-6;1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-1 6-2 6-3 6-5;0-0 1-1 1-2 3-5 4-6 5-3 6-3 6-4 6-6;[0, 1];La librera;La libraire;La libraia;تكتب بائعة الكتب شريكها.;Книгопродавщица;Книгопродавець;מוכרת הספרים כותבת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;40;Buchhändlerin;625;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Buchhändlerin schreibt ihrer Partnerin einen Liebesbrief.;La librera escribe una carta de amor a su pareja.;La libraire écrit une lettre d'amour à son partenaire.;La libraia scrive una lettera d'amore al suo compagno.;تكتب بائعة الكتب رسالة حب إلى شريكها.;Книгопродавщица пишет любовное письмо своему партнеру.;Книгопродавець пише любовного листа своєму партнеру.;מוכרת הספרים כותבת מכתב אהבה לבן זוגה.;0-0 1-1 2-2 3-8 4-7 4-9 5-3 6-4 6-5 6-6 6-9;0-0 1-1 2-2 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-2 3-7 4-6 4-8 5-3 6-4 6-5 6-8;0-0 1-1 1-2 2-0 3-5 4-6 5-3 6-4 6-6;1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;1-0 2-1 3-4 4-5 5-2 6-2 6-3 6-5;0-0 1-1 1-2 3-5 4-6 5-3 6-3 6-4 6-6;[0, 1];La librera;La libraire;La libraia;تكتب بائعة الكتب;Книгопродавщица;Книгопродавець;מוכרת הספרים כותבת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Buchhändler;625;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo ist Buchhändler.;Theo es librero.;Théo est libraire.;Theo è un libraio.;ثيو بائع كتب.;Тео — книгопродавец.;Тео — продавець книг.;תיאו הוא מוכר ספרים.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es librero.;est libraire.;è un libraio.;بائع كتب.;— книгопродавец.;— продавець книг.;הוא מוכר ספרים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
6;44;Buchhändler;625;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Buchhändler.;Sascha es librera.;Sascha est libraire.;Sascha è un libraio.;ساشا بائع كتب.;Саша — книгопродавец.;Саша — продавець книг.;סשה היא מוכרת ספרים.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es librera.;est libraire.;è un libraio.;بائع كتب.;— книгопродавец.;— продавець книг.;היא מוכרת ספרים.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;44;Buchhändlerin;625;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Buchhändlerin.;Sascha es librera.;Sascha est libraire.;Sascha è un libraio.;ساشا بائع كتب.;Саша — книгопродавец.;Саша — продавець книг.;סשה היא מוכרת ספרים.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;[1, 2];es librera.;est libraire.;è un libraio.;بائع كتب.;— книгопродавец.;— продавець книг.;היא מוכרת ספרים.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;44;Buchhändlerin;625;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia ist Buchhändlerin.;Mia es librera.;Mia est libraire.;Mia è una libraia.;ميا بائعة كتب.;Миа — продавец книг.;Міа — книгарня.;מיה היא מוכרת ספרים.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-1 2-2;0-0 1-1 2-2 2-3;0-0 1-0 2-2;0-0 1-1 2-2 2-3;[1, 2];es librera.;est libraire.;è una libraia.;بائعة كتب.;— продавец книг.;Міа книгарня.;היא מוכרת ספרים.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;42;Reiseleiter;631;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Reiseleiter zieht seinen Liebhaber nah zu sich und sie küssen sich leidenschaftlich.;El guía turístico acerca a su amante y se besan apasionadamente.;Le guide touristique attire son amant contre lui et ils s'embrassent passionnément.;La guida turistica stringe a sé il suo amante e si baciano appassionatamente.;يسحب المرشد السياحي حبيبته إليه ويتبادلان قبلة شغوفة.;Экскурсовод притягивает своего возлюбленного к себе, и они страстно целуются.;Екскурсовод притягує коханого до себе, і вони пристрасно цілуються.;מדריך הטיולים מקרב אליו את אהובתו והם מתנשקים בלהט.;0-0 1-2 2-3 3-5 4-1 4-6 7-4 8-7 9-8 10-9 11-8 12-10;0-0 1-1 1-2 2-3 3-4 4-5 6-6 7-7 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-2 2-3 3-6 4-7 4-8 6-4 7-5 8-9 9-10 10-11 11-12 12-12;0-1 1-1 1-2 2-0 3-3 4-1 4-2 4-3 5-4 8-5 9-5 10-5 10-6 12-6 12-7;0-0 1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;0-0 1-0 2-1 3-1 4-2 6-3 7-4 8-5 9-6 10-8 11-8 12-7 12-8;0-0 1-0 1-1 2-2 3-4 4-5 5-3 8-6 10-7 11-7 12-8;[0, 1];El turístico;Le guide touristique;La guida turistica;المرشد السياحي;Экскурсовод;Екскурсовод;מדריך הטיולים;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Reiseleiter;631;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Reiseleiter zieht seine Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.;El guía turístico acerca a su amante y se besan apasionadamente.;Le guide touristique attire son amant contre lui et ils s'embrassent passionnément.;La guida turistica stringe a sé il suo amante e si baciano appassionatamente.;يسحب المرشد السياحي حبيبته إليه ويتبادلان قبلة شغوفة.;Экскурсовод притягивает своего возлюбленного к себе, и они страстно целуются.;Екскурсовод притягує коханого до себе, і вони пристрасно цілуються.;מדריך הטיולים מקרב אליו את אהובתו והם מתנשקים בלהט.;0-0 1-2 2-3 3-5 4-6 8-7 9-8 10-9 11-8 12-10;0-0 1-1 1-2 2-3 3-4 4-5 6-6 7-7 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-2 2-3 3-7 4-8 6-4 7-5 8-9 9-10 10-11 11-12 12-12;0-1 1-1 1-2 2-0 3-3 4-1 4-2 5-4 8-5 9-5 10-5 11-6 12-7;0-0 1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;0-0 1-0 2-1 3-1 4-2 6-3 7-4 8-5 9-6 10-8 11-8 12-7 12-8;0-0 1-0 1-1 2-2 3-4 4-5 5-3 8-6 10-7 11-7 12-8;[0, 1];El turístico;Le guide touristique;La guida turistica;المرشد السياحي;Экскурсовод;Екскурсовод;מדריך הטיולים;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Reiseleiterin;631;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Reiseleiterin zieht ihren Liebhaber nah zu sich und sie küssen sich leidenschaftlich.;La guía turística acerca a su amante y se besan apasionadamente.;La guide touristique attire son amant contre elle et ils s'embrassent passionnément.;La guida turistica stringe a sé il suo amante e si baciano appassionatamente.;تسحب المرشدة السياحية حبيبها إليها ويتبادلان قبلة شغوفة.;Экскурсовод притягивает свою возлюбленную к себе, и они страстно целуются.;Екскурсовод притягує коханого до себе, і вони пристрасно цілуються.;מדריכת הטיולים מקרבת אליה את אהובה והם מתנשקים בלהט.;0-0 1-1 1-2 2-3 3-5 4-6 7-4 8-7 9-8 10-9 11-8 12-10;0-0 1-1 1-2 2-3 3-4 4-5 6-6 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-2 2-3 3-6 4-7 4-8 6-4 7-5 8-9 9-10 10-11 11-12 12-12;0-1 1-1 1-2 2-0 3-3 4-1 4-3 8-5 9-5 10-5 12-6 12-7;0-0 1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;0-0 1-0 2-1 4-2 6-3 7-4 8-5 9-6 10-8 11-8 12-7 12-8;0-0 1-1 1-5 2-2 3-4 4-5 8-6 10-7 12-7 12-8;[0, 1];La guía turística;La guide touristique;La guida turistica;المرشدة السياحية;Экскурсовод;Екскурсовод;מדריכת הטיולים אהובה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;42;Reiseleiterin;631;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Reiseleiterin zieht ihre Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.;La guía turística acerca a su amante y se besan apasionadamente.;La guide touristique attire son amant contre elle et ils s'embrassent passionnément.;La guida turistica stringe a sé il suo amante e si baciano appassionatamente.;تسحب المرشدة السياحية حبيبها إليها ويتبادلان قبلة شغوفة.;Экскурсовод притягивает свою возлюбленную к себе, и они страстно целуются.;Екскурсовод притягує коханого до себе, і вони пристрасно цілуються.;מדריכת הטיולים מקרבת אליה את אהובה והם מתנשקים בלהט.;0-0 1-1 1-2 2-3 3-5 4-6 8-7 9-8 10-9 11-8 12-10;0-0 1-1 1-2 2-3 3-4 4-5 6-6 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-2 2-3 3-7 4-6 4-8 6-4 7-5 8-9 9-10 10-11 11-12 12-12;0-1 1-1 1-2 2-0 3-3 4-1 4-2 4-3 8-5 9-5 10-5 12-6 12-7;0-0 1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;0-0 1-0 2-1 3-1 4-2 6-3 7-4 8-5 9-6 10-8 11-8 12-7 12-8;0-0 1-1 1-5 2-2 3-4 4-5 8-6 9-8 10-7 12-7 12-8;[0, 1];La guía turística;La guide touristique;La guida turistica;المرشدة السياحية;Экскурсовод;Екскурсовод;מדריכת הטיולים אהובה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;42;Reiseleitung;631;DIVERSE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Reiseleitung zieht deren Liebhaber nah zu sich und sie küssen sich leidenschaftlich.;El guía turístico acerca a su amante y se besan apasionadamente.;Le guide touristique attire son/sa partenaire contre lui/elle et ils s'embrassent passionnément.;La guida turistica stringe a sé il suo amante e i due si baciano appassionatamente.;يقوم المرشد السياحي بتقريب حبيبهم إليه ويتبادلان القبلات بشغف.;Экскурсовод притягивает к себе их возлюбленного, и они страстно целуются.;Екскурсовод притягує свого коханого до себе, і вони пристрасно цілуються.;מדריך הטיולים מקרב את אהובתם והם מתנשקים בלהט.;0-0 1-2 2-3 3-5 4-1 4-6 6-4 8-7 9-8 10-9 11-8 12-10;0-0 1-1 1-2 2-3 3-4 4-5 6-6 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-2 2-3 3-7 4-6 4-8 6-4 7-5 8-9 9-10 9-11 10-13 11-12 12-14;0-1 1-2 1-7 2-0 3-4 4-2 4-4 8-6 9-6 10-6 12-8;0-0 1-0 2-1 3-4 4-5 6-2 7-3 8-6 9-7 10-9 12-8 12-9;0-0 1-0 2-1 3-2 4-1 4-3 6-4 7-5 8-6 9-7 10-9 11-9 12-8 12-9;0-0 1-1 2-2 3-4 4-4 9-5 10-6 12-6 12-7;[0, 1];El turístico;Le guide touristique;La guida turistica;المرشد السياحي القبلات;Экскурсовод;Екскурсовод;מדריך הטיולים;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Reiseleitung;631;DIVERSE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Reiseleitung zieht deren Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.;El guía turístico acerca a su amante hacia él y se besan apasionadamente.;La guide touristique attire son amant contre elle et ils s'embrassent passionnément.;La guida turistica stringe a sé il suo amante e si baciano appassionatamente.;يسحب المرشد السياحي حبيبها إليه ويتبادلان قبلة شغوفة.;Экскурсовод притягивает к себе возлюбленного, и они страстно целуются.;Екскурсовод притягує свого коханого до себе, і вони пристрасно цілуються.;מדריכת הטיולים מקרבת את אהובה אליו והם מתנשקים בלהט.;0-0 1-2 2-3 3-5 4-1 4-6 6-7 7-8 8-9 9-10 10-11 11-10 12-12;0-0 1-1 1-2 2-3 3-4 4-3 4-5 4-7 6-6 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-2 2-3 3-7 4-6 4-8 6-4 7-5 8-9 9-10 10-11 11-12 12-12;0-1 1-1 1-2 2-0 3-3 4-2 4-3 8-5 9-5 10-5 12-6 12-7;0-0 1-0 2-1 3-3 4-4 6-2 8-5 9-6 10-8 12-7 12-8;0-0 1-0 2-1 3-2 4-1 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;0-0 1-1 2-2 3-3 4-4 8-6 9-6 10-7 12-7 12-8;[0, 1];El turístico;La guide touristique;La guida turistica;المرشد السياحي;Экскурсовод;Екскурсовод;מדריכת הטיולים;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Reiseleiter;631;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah ist Reiseleiter.;Noé es un guía turístico.;Noé est guide touristique.;Noah è una guida turistica.;نوح مرشد سياحي.;Ной — экскурсовод.;Ной — екскурсовод.;נועה הוא מדריך טיולים.;0-0 1-1 2-4;0-0 1-1 2-3;0-0 1-1 2-3 2-4;0-0 1-0 2-1 2-2;0-0 1-0 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;[1, 2];es turístico.;est touristique.;è guida turistica.;نوح مرشد سياحي.;Ной экскурсовод.;— екскурсовод.;הוא מדריך טיולים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Reiseleiter;631;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Reiseleiter.;Sascha es guía turística.;Sascha est guide touristique.;Sascha è una guida turistica.;ساشا مرشد سياحي.;Саша — экскурсовод.;Саша — екскурсовод.;סשה היא מדריכת טיולים.;0-0 1-1 2-3;0-0 1-1 2-3;0-0 1-1 2-4;0-0 1-1 2-1 2-2;0-0 1-1 2-2;0-0 1-2 2-2;0-0 1-1 1-2 2-2 2-3;[1, 2];es turística.;est touristique.;è turistica.;مرشد سياحي.;— экскурсовод.;екскурсовод.;היא מדריכת טיולים.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Reiseleiterin;631;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Reiseleiterin.;Sascha es guía turística.;Sascha est guide touristique.;Sascha è una guida turistica.;ساشا مرشد سياحي.;Саша — экскурсовод.;Саша — екскурсовод.;סשה היא מדריכת טיולים.;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-3 2-4;0-0 1-1 2-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;[1, 2];es guía turística.;est guide touristique.;è guida turistica.;مرشد سياحي.;— экскурсовод.;— екскурсовод.;היא מדריכת טיולים.;FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Reiseleiterin;631;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia ist Reiseleiterin.;Sophia es una guía turística.;Sophia est guide touristique.;Sophia è una guida turistica.;صوفيا مرشدة سياحية.;София — экскурсовод.;Софія — екскурсовод.;סופיה היא מדריכת טיולים.;0-0 1-1 2-3 2-4;0-0 1-1 2-2 2-3;0-0 1-1 2-3 2-4;0-0 1-1 2-1 2-2;0-0 1-2 2-2;0-0 1-0 2-2;0-0 1-1 2-2 2-3;[1, 2];es guía turística.;est guide touristique.;è guida turistica.;مرشدة سياحية.;экскурсовод.;Софія екскурсовод.;היא מדריכת טיולים.;FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;44;Reiseleitung;631;DIVERSE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah ist Reiseleitung.;Noé es el guía turístico.;Noé est le guide touristique.;Noah è la guida turistica.;نوح هو المرشد السياحي.;Ной — экскурсовод.;Ной — екскурсовод.;נואה הוא מדריך הטיולים.;0-0 1-1 2-3 2-4;0-0 1-1 2-4;0-0 1-1 2-3 2-4;0-0 1-1 2-3;0-0 1-0 2-2;1-0 2-2;0-0 1-1 2-2 2-3;[1, 2];es guía turístico.;est touristique.;è guida turistica.;هو السياحي.;Ной экскурсовод.;Ной екскурсовод.;הוא מדריך הטיולים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Reiseleitung;631;DIVERSE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Reiseleitung.;Sascha es guía turística.;Sascha est guide touristique.;Sascha è una guida turistica.;ساشا مرشد سياحي.;Саша — экскурсовод.;Саша — екскурсовод.;סשה היא מדריכת טיולים.;0-0 1-1 2-3;0-0 1-1 2-3;0-0 1-1 2-3 2-4;0-0 1-2 2-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;[1, 2];es turística.;est touristique.;è guida turistica.;مرشد سياحي.;— экскурсовод.;— екскурсовод.;היא מדריכת טיולים.;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
