sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;45;Verkäuferin;621;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia wurde kürzlich Verkäuferin.;Sophia se convirtió recientemente en vendedora.;Sophia est récemment devenue vendeuse.;Sophia è stata recentemente commessa.;أصبحت صوفيا مؤخرا بائعة مبيعات.;София недавно стала продавщицей.;Софія нещодавно стала продавщицею.;סופיה הפכה לאחרונה לסוכנת מכירות.;0-0 1-1 2-2 2-4 3-5;0-0 1-1 2-2 2-3 3-4;0-0 1-2 2-3 2-4 3-4;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3;0-0 1-1 2-2 3-3 3-4;[2, 3];convirtió en vendedora.;récemment devenue vendeuse.;recentemente commessa.;مؤخرا بائعة مبيعات.;недавно продавщицей.;нещодавно продавщицею.;לאחרונה לסוכנת מכירות.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Kassierer;621;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Kassierer liebt seinen Partner.;El cajero ama a su compañero.;Le caissier aime son partenaire.;Il cassiere ama il suo partner.;الصراف يحب شريكه.;Кассир любит своего напарника.;Касир любить свого партнера.;הקופאי אוהב את בן זוגו.;0-0 1-1 2-2 2-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-0 2-1 3-2 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-3 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];El cajero;Le caissier;Il cassiere;الصراف;Кассир;Касир партнера.;הקופאי;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;39;Kassierer;621;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Kassierer liebt seine Partnerin.;El cajero ama a su compañera.;Le caissier aime sa compagne.;Il cassiere ama la sua compagna.;الصراف يحب شريكه.;Кассир любит своего напарника.;Касир любить свого партнера.;הקופאי אוהב את בן זוגו.;0-0 1-1 1-5 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-5;0-0 1-0 2-1 3-2 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];El cajero compañera.;Le caissier;Il cassiere;الصراف;Кассир;Касир;הקופאי;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;39;Kassiererin;621;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Kassiererin liebt ihren Partner.;La cajera ama a su pareja.;La caissière aime son partenaire.;La cassiera ama il suo partner.;الصراف يحب شريكها.;Кассир любит своего партнера.;Касир любить свого партнера.;הקופאי אוהב את בן זוגה.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 2-3 3-4 4-5;0-0 1-0 1-2 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-3 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];La cajera;La caissière;La cassiera;الصراف شريكها.;Кассир;Касир партнера.;הקופאי;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;39;Kassiererin;621;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Kassiererin liebt ihre Partnerin.;La cajera ama a su compañera.;La caissière aime sa compagne.;La cassiera ama la sua compagna.;الصراف يحب شريكها.;Кассир любит своего партнера.;Касир любить свого партнера.;הקופאי אוהב את בן זוגה.;0-0 1-1 1-5 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-5;0-0 1-0 1-2 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];La cajera compañera.;La caissière;La cassiera;الصراف شريكها.;Кассир;Касир;הקופאי;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;48;Kassierer;621;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Seit Jahren arbeitet Noah als Kassierer.;Durante años, Noah ha trabajado como cajero.;Noah travaille comme caissier depuis des années.;Da anni Noè lavora come cassiere.;يعمل نوح كأمين صندوق منذ سنوات.;Ной много лет работал кассиром.;Ной вже багато років працює касиром.;נואה עובד כקופאי במשך שנים.;0-0 1-1 2-4 3-2 4-5 5-6;0-4 1-6 2-1 3-0 4-2 5-3 5-6;0-0 1-1 2-3 3-2 4-4 5-5;0-4 1-5 2-0 3-1 4-2 5-2 5-3 5-5;0-1 1-2 2-3 3-0 4-3 5-4;0-2 1-3 2-4 3-0 4-4 5-5;0-3 1-4 2-1 3-0 4-2 5-2 5-4;[4, 5];como cajero.;comme caissier années.;come cassiere.;كأمين صندوق سنوات.;работал кассиром.;працює касиром.;כקופאי שנים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;48;Kassierer;621;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Seit Jahren arbeitet Alexis als Kassierer.;Alexis lleva años trabajando como cajero.;Alexis travaille comme caissier depuis des années.;Alexis lavora da anni come cassiere.;يعمل أليكسيس كأمين صندوق منذ سنوات.;Алексис уже много лет работает кассиром.;Алексіс вже багато років працює касиром.;אלקסיס עבדה בתור קופאית במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-4 1-6 2-1 3-0 4-2 5-3 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-4 1-5 2-0 3-1 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-4 5-5;0-2 1-3 2-4 3-0 4-4 5-5;0-4 1-5 2-1 3-0 4-2 5-3 5-5;[4, 5];como cajero.;comme caissier années.;come cassiere.;كأمين صندوق سنوات.;работает кассиром.;працює касиром.;בתור קופאית שנים.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Kassiererin;621;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Seit Jahren arbeitet Alexis als Kassiererin.;Alexis lleva años trabajando como cajera.;Alexis travaille comme caissière depuis des années.;Alexis lavora da anni come cassiera.;يعمل أليكسيس كأمين صندوق منذ سنوات.;Алексис уже много лет работает кассиром.;Алексіс вже багато років працює касиром.;אלקסיס עבדה בתור קופאית במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-4 1-5 1-6 2-1 3-0 4-2 5-3 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-4 1-5 2-0 3-1 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-4 5-5;0-2 1-3 2-4 3-0 4-4 5-5;0-4 1-5 2-1 3-0 4-2 5-1 5-3 5-5;[4, 5];como cajera.;comme caissière années.;come cassiera.;كأمين صندوق سنوات.;работает кассиром.;працює касиром.;עבדה בתור קופאית שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Kassiererin;621;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Seit Jahren arbeitet Hannah als Kassiererin.;Hannah lleva años trabajando como cajera.;Hannah travaille comme caissière depuis des années.;Hannah lavora da anni come cassiera.;تعمل هانا كأمينة صندوق منذ سنوات.;Ханна много лет работала кассиром.;Анна вже багато років працює касиром.;האנה עבדה כקופאית במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-4 1-5 1-6 2-1 3-0 4-2 5-3 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-4 1-5 2-0 3-1 4-2 5-2 5-3 5-5;0-1 1-2 2-3 3-0 4-3 5-4;0-2 1-3 2-4 3-0 4-4 5-5;0-3 1-4 2-1 3-0 4-2 5-2 5-4;[4, 5];como cajera.;comme caissière années.;come cassiera.;كأمينة صندوق سنوات.;работала кассиром.;працює касиром.;כקופאית שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;43;Regalauffüller;621;MASCULINE;1;;Helfer;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Regalauffüller flüstert seinem Ehemann ein Kompliment zu.;El relleno del estante susurra un cumplido a su marido.;Le remplisseur murmure un compliment à son mari.;Il riempitore sussurra un complimento al marito.;تهمس حشو الرف مجاملة لزوجها.;Наполнитель полки шепчет комплимент мужу.;Наповнювач полиць шепоче чоловікові комплімент.;חומר מילוי המדף לוחש מחמאה לבעלה.;0-0 1-1 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-5 4-6 5-3 6-4 7-4 7-6;0-0 2-0 3-4 4-4 5-3 6-3 7-4;0-0 1-1 2-2 4-4 6-3 7-4;0-0 1-0 2-2 3-3 4-3 6-4 7-4;0-0 1-2 2-3 3-5 4-5 6-0 6-4 7-5;[0, 1];El relleno;Le remplisseur;Il riempitore;تهمس;Наполнитель полки;Наповнювач;חומר המדף;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Regalauffüller;621;MASCULINE;1;;Helfer;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Regalauffüller flüstert seiner Ehefrau ein Kompliment zu.;El relleno del estante susurra un cumplido a su esposa.;Le remplisseur murmure un compliment à sa femme.;Il riempitore sussurra un complimento alla moglie.;تهمس حشو الرف مجاملة لزوجته.;Наполнитель полки шепчет комплимент жене.;Наповнювач полиць шепоче комплімент дружині.;חומר מילוי המדף לוחש מחמאה לאשתו.;0-0 1-1 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-5 4-6 5-3 6-4 7-6;0-1 1-1 2-0 3-4 4-4 5-3 6-3 7-4;0-0 1-0 1-1 2-2 3-4 4-1 6-3 7-4;0-0 1-0 2-0 2-2 3-4 4-4 5-2 6-3 7-4;0-0 1-2 2-3 3-5 4-5 6-0 6-4 7-5;[0, 1];El relleno;Le remplisseur;Il riempitore;حشو;Наполнитель полки;Наповнювач;חומר המדף;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Regalauffüllerin;621;FEMININE;1;;Helfer;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Regalauffüllerin flüstert ihrem Ehemann ein Kompliment zu.;La rellenadora de estanterías le susurra un cumplido a su marido.;La remplisseuse murmure un compliment à son mari.;L'imbottigliatrice sussurra un complimento al marito.;تهمس ممولة الرف مجاملة زوجها.;Пополнитель полки шепчет комплимент мужу.;На полицю проклинає комплімент чоловікові.;מטהר המדף לוחש מחמאה לבעלה.;0-0 1-1 1-3 2-5 3-9 4-10 5-6 6-7 7-8 7-10;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-0 2-1 3-4 4-5 5-2 6-3 7-5;0-0 1-1 2-1 3-4 4-4 7-4;0-0 1-0 1-1 2-2 3-4 4-4 6-3 7-4;0-0 1-1 2-2 3-4 4-4 6-3 7-4;0-0 1-1 2-2 3-4 4-4 6-3 7-4;[0, 1];La rellenadora estanterías;La remplisseuse;L'imbottigliatrice;تهمس ممولة;Пополнитель полки;На полицю;מטהר המדף;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;43;Regalauffüllerin;621;FEMININE;1;;Helfer;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Regalauffüllerin flüstert ihrer Ehefrau ein Kompliment zu.;La rellenadora de estanterías susurra un cumplido a su esposa.;La remplisseuse murmure un compliment à sa femme.;L'imbottigliatrice fa un complimento alla moglie.;ويمدح ملاك الرف زوجته.;Пополнитель полки шепчет комплимент жене.;На полицю проклинає комплімент дружині.;מטהר המדף לוחש לה מחמאה.;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-0 2-1 3-4 4-5 5-2 6-3 7-5;0-1 2-0 3-3 4-3 7-3;0-0 1-0 1-1 2-2 4-4 6-3 7-4;0-0 1-4 2-2 4-4 6-3 7-4;0-0 1-1 2-2 3-3 4-0 6-4 7-4;[0, 1];La rellenadora estanterías;La remplisseuse;L'imbottigliatrice;ملاك;Пополнитель полки;На дружині.;מטהר המדף;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
6;48;Regalauffüller;621;MASCULINE;5;;Helfer;none;none;none;none;none;none;none;none;Noah;MASCULINE;Seit Jahren arbeitet Noah als Regalauffüller.;Noah lleva años trabajando como relleno de estanterías.;Depuis des années, Noah travaille comme remplisseur d'étagères.;Noah lavora da anni come riempitore di scaffali.;كان نوح يعمل كخادم رصيف لسنوات.;Ной уже много лет работает в качестве пополняющего полки.;Ной вже багато років працює як постачальник полиці.;נח עובד כמטהר מדף במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-0 1-1 1-2 2-2 2-4 3-3 4-5 5-6 5-7;0-2 1-3 2-1 3-0 4-4 5-5 5-7;0-5 1-5 2-2 3-1 4-3 5-3 5-4 5-5;0-2 1-3 2-4 3-0 4-6 5-5 5-7 5-8;0-2 1-3 2-4 3-0 4-5 5-6 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como relleno estanterías.;comme remplisseur d'étagères.;come riempitore scaffali.;كخادم رصيف لسنوات.;в качестве пополняющего полки.;як постачальник полиці.;כמטהר מדף שנים.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
6;48;Regalauffüller;621;MASCULINE;5;;Helfer;none;none;none;none;none;none;none;none;Bente;n;Seit Jahren arbeitet Bente als Regalauffüller.;Bente lleva años trabajando como relleno de estanterías.;Depuis des années, Bente travaille comme remplisseur d'étagères.;Da anni Bente lavora come rifornitore.;تعمل بنتي كمزود رفوف منذ سنوات.;Bente уже много лет работает в качестве пополнителя полок.;Бенте багато років працює як постачальник полиці.;בנטה עובד כמטהר מדף במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-0 1-1 1-2 2-2 2-4 3-3 4-5 5-6 5-7;0-0 1-1 2-3 3-2 4-4 5-5;0-4 1-5 2-0 3-1 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-6 5-7 5-8;0-1 1-2 2-3 3-0 4-4 5-5 5-6;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como relleno estanterías.;comme remplisseur d'étagères.;come rifornitore.;كمزود رفوف سنوات.;качестве пополнителя полок.;як постачальник полиці.;כמטהר מדף שנים.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
6;48;Regalauffüllerin;621;FEMININE;5;;Helfer;none;none;none;none;none;none;none;none;Bente;n;Seit Jahren arbeitet Bente als Regalauffüllerin.;Bente lleva años trabajando como rellenadora de estanterías.;Depuis des années, Bente travaille comme remplisseuse d'étagères.;Da anni Bente lavora come riempitrice di scaffali.;تعمل بنتي كمزود رفوف منذ سنوات.;Bente уже много лет работает в качестве пополнителя полок.;Бенте багато років працює як постачальник полиці.;בנטה עובד כמטהר מדף במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-0 1-1 1-2 2-2 2-4 3-3 4-5 5-6 5-7;0-0 1-1 2-3 3-2 4-4 5-5 5-7;0-4 1-5 2-0 3-1 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-6 5-5 5-7 5-8;0-1 1-2 2-3 3-0 4-4 5-5 5-6;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como rellenadora estanterías.;comme remplisseuse d'étagères.;come riempitrice scaffali.;كمزود رفوف سنوات.;в качестве пополнителя полок.;як постачальник полиці.;כמטהר מדף שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
6;48;Regalauffüllerin;621;FEMININE;5;;Helfer;none;none;none;none;none;none;none;none;Emma;FEMININE;Seit Jahren arbeitet Emma als Regalauffüllerin.;Emma lleva años trabajando como rellenadora de estanterías.;Emma travaille depuis des années comme remplisseuse d'étagères.;Emma lavora da anni come riempitrice di scaffali.;إيما كانت تعمل كمزود الرف لسنوات.;Эмма уже много лет работает в качестве пополнителя полки.;Емма працює як представник полки протягом багатьох років.;אמה עובדת כמטפסת מדף במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-2 1-3 1-4 2-1 3-0 4-5 5-6 5-7;0-2 1-3 2-1 3-0 4-4 5-5 5-7;0-5 1-5 2-2 3-0 4-3 5-1 5-3 5-5;0-2 1-3 2-4 3-0 4-6 5-5 5-7 5-8;0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como rellenadora estanterías.;comme remplisseuse d'étagères.;come riempitrice scaffali.;كانت كمزود لسنوات.;в качестве пополнителя полки.;як представник полки років.;כמטפסת מדף שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;43;Juwelier;622;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Juwelier flüstert seinem Partner ein Kompliment zu.;El joyero le susurra un cumplido a su compañero.;Le bijoutier murmure un compliment à son partenaire.;Il gioielliere sussurra un complimento al suo partner.;يهمس الجواهرجي بمجاملة شريكه.;Ювелир шепчет комплимент своему партнеру.;Ювелір шепоче комплімент партнеру.;הצורף לוחש מחמאה לשותפו.;0-0 1-1 2-2 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-5 3-6 4-7 5-3 6-4 7-7;0-1 1-1 2-0 3-3 4-3 5-2 6-2 7-3;0-0 1-0 2-1 3-3 4-4 6-2 7-4;1-0 2-1 3-3 4-3 6-2 7-3;0-0 1-0 2-1 3-3 4-3 6-2 7-3;[0, 1];El joyero;Le bijoutier;Il gioielliere;الجواهرجي;Ювелир;Ювелір;הצורף;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Juwelier;622;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Juwelier flüstert seiner Partnerin ein Kompliment zu.;El joyero le susurra un cumplido a su compañera.;Le bijoutier murmure un compliment à sa compagne.;Il gioielliere sussurra un complimento alla sua compagna.;يهمس الجواهرجي بمجاملة شريكه.;Ювелир шепчет комплимент своему партнеру.;Ювелір шепоче комплімент партнеру.;הצורף לוחש מחמאה לשותפו.;0-0 1-1 2-2 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-7;0-0 1-1 2-2 3-5 3-6 4-7 5-3 6-4 7-7;0-1 1-1 2-0 4-3 5-2 6-2 7-3;0-0 1-0 2-1 3-3 4-4 5-2 6-2 7-4;1-0 2-1 4-3 6-2 7-3;0-0 1-0 2-1 3-3 4-3 6-2 7-3;[0, 1];El joyero;Le bijoutier;Il gioielliere;الجواهرجي;Ювелир;Ювелір;הצורף;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Juwelierin;622;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Juwelierin flüstert ihrem Partner ein Kompliment zu.;La joyera le susurra un cumplido a su pareja.;La joaillière murmure un compliment à son partenaire.;La gioielliera sussurra un complimento al suo partner.;تهمس الصائغة بمجاملة شريكها.;Ювелир шепчет комплимент своему партнеру.;Ювелір шепоче комплімент партнеру.;הצורף לוחש מחמאה לבן זוגה.;0-0 1-1 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-5 3-6 4-7 5-3 6-4 7-7;0-1 1-1 1-2 2-0 3-3 4-3 5-2 6-2 7-3;0-0 1-0 1-4 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-3 6-2 7-3;0-0 1-0 2-1 3-3 4-4 6-2 7-4;[0, 1];La joyera;La joaillière;La gioielliera;الصائغة بمجاملة;Ювелир партнеру.;Ювелір;הצורף;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Juwelierin;622;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Juwelierin flüstert ihrer Partnerin ein Kompliment zu.;La joyera le susurra un cumplido a su pareja.;La joaillière murmure un compliment à sa compagne.;La gioielliera sussurra un complimento alla sua compagna.;تهمس الصائغة بمجاملة شريكها.;Ювелир шепчет комплимент своему партнеру.;Ювелір шепоче комплімент партнеру.;הצורף לוחש מחמאה לבן זוגה.;0-0 1-1 2-3 3-7 4-6 4-8 5-4 6-5 7-8;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-7;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-7;0-1 1-1 1-2 2-0 3-2 4-3 5-2 6-2 7-3;0-0 1-0 2-1 3-3 4-4 5-2 6-2 7-4;0-0 1-0 2-1 3-3 4-3 6-2 7-3;0-0 1-0 2-1 4-4 6-2 7-4;[0, 1];La joyera;La joaillière;La gioielliera;الصائغة بمجاملة;Ювелир;Ювелір;הצורף;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;46;Juwelier;622;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo arbeitet als Juwelier.;Theo trabaja como joyero.;Theo travaille comme bijoutier.;Theo lavora come gioielliere.;يعمل ثيو كمجوهرات.;Тео работает ювелиром.;Тео працює ювеліром.;תיאו עובד בתור צורף.;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-2;0-0 1-1 2-1 3-2;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-3;[2, 3];como joyero.;comme bijoutier.;come gioielliere.;كمجوهرات.;работает ювелиром.;ювеліром.;בתור צורף.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;46;Juwelier;622;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Juwelier.;Bente trabaja como joyero.;Bente travaille comme bijoutier.;Bente lavora come gioielliere.;تعمل بينتي كمجوهرات.;Бенте работает ювелиром.;Бенте працює ювеліром.;בנטה עובדת בתור תכשיטנית.;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-2;0-0 1-1 3-2;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-3;[2, 3];como joyero.;comme bijoutier.;come gioielliere.;كمجوهرات.;ювелиром.;ювеліром.;בתור תכשיטנית.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
