sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;46;Juwelier;622;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Juwelier.;Bente trabaja como joyero.;Bente travaille comme bijoutier.;Bente lavora come gioielliere.;تعمل بينتي صائغة مجوهرات.;Бенте работает ювелиром.;Бенте працює ювеліром.;בנטה עובדת כתכשיטנית.;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-3;0-0 1-1 3-2;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2;[2, 3];como joyero.;comme bijoutier.;come gioielliere.;صائغة مجوهرات.;ювелиром.;ювеліром.;כתכשיטנית.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Juwelierin;622;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Juwelierin.;Bente trabaja como joyero.;Bente travaille comme bijoutière.;Bente lavora come gioielliere.;تعمل بينتي صائغة مجوهرات.;Бенте работает ювелиром.;Бенте працює ювеліром.;בנטה עובדת כצורפת.;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-3;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-1 3-2;[2, 3];como joyero.;comme bijoutière.;come gioielliere.;صائغة مجوهرات.;ювелиром.;ювеліром.;עובדת כצורפת.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Juwelierin;622;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma arbeitet als Juwelierin.;Emma trabaja como joyera.;Emma travaille comme bijoutière.;Emma lavora come gioielliera.;تعمل إيما صائغة مجوهرات.;Эмма работает ювелиром.;Емма працює ювеліром.;אמה עובדת כצורפת.;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-3;0-0 1-1 2-1 3-2;0-0 1-1 2-1 3-2;0-0 1-1 2-2 3-1 3-2;[2, 3];como joyera.;comme bijoutière.;come gioielliera.;صائغة مجوهرات.;работает ювелиром.;працює ювеліром.;עובדת כצורפת.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;43;Autohändler;622;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Autohändler flüstert seinem Ehemann ein Kompliment zu.;El vendedor de coches susurra un cumplido a su marido.;Le concessionnaire automobile chuchote un compliment à son mari.;Il concessionario d'auto sussurra un complimento al marito.;يهمس تاجر السيارات مجاملة لزوجها.;Продавец автомобилей шепчет мужу комплимент.;Автодилер шепоче чоловікові комплімент.;סוחר המכוניות לוחש מחמאה לבעלה.;0-0 1-1 1-2 1-3 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-1 1-2 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 1-2 2-3 3-6 4-7 5-4 6-5 7-7;0-0 1-1 1-2 2-0 2-1 3-4 4-4 5-2 6-3 7-4;0-0 1-0 1-1 2-2 3-3 4-3 6-4 7-4;0-0 1-0 2-1 3-2 4-2 6-3 7-3;0-0 1-0 2-2 3-4 4-4 5-3 6-3 7-4;[0, 1];El vendedor de coches;Le concessionnaire automobile;Il concessionario d'auto;يهمس تاجر السيارات;Продавец автомобилей;Автодилер;סוחר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Autohändler;622;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Autohändler flüstert seiner Ehefrau ein Kompliment zu.;El vendedor de coches susurra un cumplido a su mujer.;Le concessionnaire automobile chuchote un compliment à sa femme.;Il concessionario d'auto sussurra un complimento alla moglie.;تاجر السيارات يهمس مجاملة لزوجته.;Продавец автомобилей шепчет комплимент своей жене.;Автодилер шепоче комплімент своїй дружині.;סוחר המכוניות לוחש מחמאה לאשתו.;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-1 1-2 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 1-2 2-3 3-6 4-7 5-4 6-5 7-7;0-0 1-0 1-1 2-2 3-4 4-4 6-3 7-4;0-0 1-0 1-1 2-2 3-4 4-5 6-3 7-5;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 1-1 2-2 3-4 4-4 5-3 6-3 7-4;[0, 1];El vendedor coches;Le concessionnaire automobile;Il concessionario d'auto;تاجر السيارات;Продавец автомобилей;Автодилер;סוחר המכוניות;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;43;Autohändlerin;622;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Autohändlerin flüstert ihrem Ehemann ein Kompliment zu.;El vendedor de coches susurra un cumplido a su marido.;La concessionnaire automobile chuchote un compliment à son mari.;La concessionaria d'auto sussurra un complimento al marito.;تهمس بائعة السيارات مجاملة لزوجها.;Продавщица автомобилей шепчет мужу комплимент.;Продавець автомобілів шепоче комплімент її чоловікові.;סוכנת המכוניות לוחשת מחמאה לבעלה.;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-1 1-2 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 1-2 2-3 3-6 4-7 5-4 6-5 7-7;0-0 1-1 1-2 1-4 2-0 3-4 4-4 6-3 7-4;0-0 1-0 1-1 2-2 3-3 4-3 6-4 7-4;0-0 1-0 1-1 2-2 3-4 4-5 6-3 7-5;0-0 1-0 1-1 2-2 3-4 4-4 6-3 7-4;[0, 1];El vendedor coches;La concessionnaire automobile;La concessionaria d'auto;تهمس بائعة السيارات لزوجها.;Продавщица автомобилей;Продавець автомобілів;סוכנת המכוניות;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;43;Autohändlerin;622;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Autohändlerin flüstert ihrer Ehefrau ein Kompliment zu.;El vendedor de coches susurra un cumplido a su mujer.;La concessionnaire automobile chuchote un compliment à son épouse.;Il concessionario d'auto sussurra un complimento alla moglie.;تاجر السيارات يهمس مجاملة لزوجتها.;Продавец автомобилей шепчет комплимент своей жене.;Автодилер шепоче комплімент дружині.;סוחרת המכוניות לוחשת מחמאה לאשתו.;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 7-7 7-9;0-0 1-1 1-2 2-3 3-7 4-8 5-4 6-5 7-6 7-8;0-0 1-1 1-2 2-3 3-6 4-7 5-4 6-5 7-7;0-0 1-1 1-4 2-2 4-4 5-3 6-3 7-4;0-0 1-0 1-1 2-2 3-4 4-5 6-3 7-5;0-0 1-0 2-1 3-3 4-3 6-2 7-3;0-0 1-0 1-1 2-2 3-4 4-4 6-3 7-4;[0, 1];El vendedor coches;La concessionnaire automobile;Il concessionario d'auto;تاجر السيارات لزوجتها.;Продавец автомобилей;Автодилер;סוחרת המכוניות;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Autohändler;622;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Seit Jahren arbeitet Noah als Autohändler.;Noah lleva años trabajando como vendedor de coches.;Depuis des années, Noah travaille comme concessionnaire automobile.;Noah lavora da anni come concessionario d'auto.;يعمل نوح تاجر سيارات منذ سنوات.;Ной уже много лет работает продавцом автомобилей.;Ной вже багато років працює автодилером.;נוח עובד כבר שנים כסוחר מכוניות.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-0 1-1 1-2 2-2 2-4 3-3 4-5 5-6 5-7;0-2 1-3 2-1 3-0 4-4 5-5 5-6;0-4 1-5 2-0 3-1 4-1 5-2 5-3 5-5;0-2 1-3 2-4 3-0 5-5 5-6;0-2 1-3 2-4 3-0 4-5 5-5;0-2 1-3 2-1 3-0 4-4 5-4 5-5;[4, 5];como vendedor coches.;comme concessionnaire automobile.;come concessionario d'auto.;نوح تاجر سيارات سنوات.;продавцом автомобилей.;автодилером.;כסוחר מכוניות.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Autohändler;622;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Autohändler.;Kayra lleva años trabajando como vendedor de coches.;Depuis des années, Kayra travaille comme concessionnaire automobile.;Kayra lavora da anni come rivenditore di auto.;تعمل كايرا في مجال بيع السيارات منذ سنوات.;Кайра уже много лет работает продавцом автомобилей.;Кайра вже багато років працює автодилером.;קאירה עובדת כבר שנים כסוחרת רכב.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-0 1-1 1-2 2-2 2-4 3-3 4-5 5-6 5-7;0-2 1-3 2-1 3-0 4-4 5-5 5-7;0-6 1-7 2-0 3-1 4-2 5-3 5-4 5-5 5-7;0-2 1-3 2-4 3-0 5-5 5-6;0-2 1-3 2-4 3-0 4-5 5-5;0-2 1-3 2-1 3-0 4-4 5-4 5-5;[4, 5];como vendedor coches.;comme concessionnaire automobile.;come rivenditore auto.;في مجال بيع السيارات سنوات.;продавцом автомобилей.;автодилером.;כסוחרת רכב.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Autohändlerin;622;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Autohändlerin.;Kayra lleva años trabajando como vendedor de coches.;Depuis des années, Kayra travaille comme concessionnaire automobile.;Kayra lavora da anni come rivenditore di auto.;تعمل كايرا في مجال بيع السيارات منذ سنوات.;Кайра уже много лет работает продавцом автомобилей.;Кайра вже багато років працює автодилером.;קאירה עובדת כבר שנים כסוכנת רכב.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-0 1-1 1-2 2-4 3-3 4-5 5-2 5-6 5-7;0-2 1-3 2-1 3-0 4-4 5-5 5-6 5-7;0-6 1-7 2-0 3-1 4-2 5-3 5-4 5-5 5-7;0-2 1-3 2-4 3-0 4-5 5-5 5-6;0-2 1-3 2-4 3-0 4-5 5-5;0-2 1-3 2-1 3-0 4-4 5-4 5-5;[4, 5];como vendedor coches.;années, comme concessionnaire automobile.;come rivenditore di auto.;في مجال بيع السيارات سنوات.;продавцом автомобилей.;автодилером.;כסוכנת רכב.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Autohändlerin;622;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Seit Jahren arbeitet Sophia als Autohändlerin.;Sophia lleva años trabajando como vendedora de coches.;Depuis des années, Sophia travaille comme concessionnaire automobile.;Sophia lavora da anni come concessionaria d'auto.;تعمل صوفيا تاجرة سيارات منذ سنوات.;София уже много лет работает продавцом автомобилей.;Софія вже багато років працює автодилером.;סופיה עובדת כבר שנים כסוכנת רכב.;0-1 1-2 2-3 3-0 4-4 5-5 5-6 5-7;0-0 1-1 1-2 2-4 3-3 4-5 5-2 5-6 5-7;0-2 1-3 2-1 3-0 4-4 5-5 5-6;0-4 1-5 2-0 3-1 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-5 5-5 5-6;0-2 1-3 2-4 3-0 4-5 5-5;0-2 1-3 2-1 3-0 4-4 5-1 5-4 5-5;[4, 5];como vendedora de coches.;années, comme concessionnaire automobile.;come concessionaria d'auto.;تاجرة سيارات سنوات.;продавцом автомобилей.;автодилером.;עובדת כסוכנת רכב.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;43;Gemüsehändler;623;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Gemüsehändler flüstert seinem Partner ein Kompliment zu.;El verdulero susurra un cumplido a su compañero.;Le maraîcher chuchote un compliment à son partenaire.;Il fruttivendolo sussurra un complimento al suo partner.;يهمس بائع الخضار مجاملة لشريكه.;Зеленщик шепчет комплимент своему партнеру.;Продавець зелені шепоче комплімент своєму партнеру.;הירקן לוחש מחמאה לבן זוגו.;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-5 3-6 4-7 5-3 6-4 7-7;0-0 1-1 1-2 2-0 4-4 6-2 6-3 7-4;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-2 3-4 4-5 6-3 7-5;0-0 1-0 2-1 3-3 4-4 5-2 6-2 7-4;[0, 1];El verdulero;Le maraîcher;Il fruttivendolo;يهمس بائع الخضار;Зеленщик;Продавець;הירקן;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Gemüsehändler;623;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Gemüsehändler flüstert seiner Partnerin ein Kompliment zu.;El verdulero susurra un cumplido a su compañero.;Le maraîcher chuchote un compliment à sa partenaire.;Il fruttivendolo sussurra un complimento al suo partner.;يهمس بائع الخضار مجاملة لشريكه.;Зеленщик шепчет комплимент своему партнеру.;Продавець зелені шепоче комплімент своєму партнеру.;הירקן לוחש מחמאה לבת זוגו.;0-0 1-1 2-2 3-6 4-5 4-7 5-3 6-4 7-7;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-7;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-7;0-0 1-1 1-2 1-4 2-0 3-4 4-3 4-4 6-2 6-3 7-4;0-0 1-0 2-1 3-3 4-4 5-2 6-2 7-4;0-0 1-0 2-2 3-4 4-5 5-1 6-3 7-5;0-0 1-0 2-1 3-3 4-3 4-4 5-2 6-2 7-4;[0, 1];El verdulero;Le maraîcher;Il fruttivendolo;يهمس بائع الخضار لشريكه.;Зеленщик;Продавець;הירקן;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Gemüsehändlerin;623;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Gemüsehändlerin flüstert ihrem Partner ein Kompliment zu.;La verdulera susurra un cumplido a su compañero.;La maraîchère chuchote un compliment à son partenaire.;La fruttivendola sussurra un complimento al suo partner.;تهمس بائعة الخضار مجاملة لشريكها.;Продавщица зелени шепчет комплимент своему партнеру.;Продавчиня шепоче комплімент своєму партнеру.;הירקנית לוחשת מחמאה לבן זוגה.;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-1 2-2 3-5 3-6 4-7 5-3 6-4 7-7;0-0 1-1 1-2 1-4 2-0 3-4 4-4 6-2 6-3 7-4;0-0 1-0 2-2 3-4 4-5 6-3 7-5;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-4 5-2 6-2 7-4;[0, 1];La verdulera;La maraîchère;La fruttivendola;تهمس بائعة الخضار لشريكها.;Продавщица;Продавчиня;הירקנית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;43;Gemüsehändlerin;623;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Gemüsehändlerin flüstert ihrer Partnerin ein Kompliment zu.;La verdulera susurra un cumplido a su compañero.;La maraîchère chuchote un compliment à sa partenaire.;La fruttivendola sussurra un complimento al suo partner.;تهمس بائعة الخضار مجاملة لشريكها.;Продавщица зелени шепчет комплимент своему партнеру.;Продавчиня шепоче комплімент своєму партнеру.;הירקנית לוחשת מחמאה לשותפתה.;0-0 1-1 2-2 3-6 4-5 4-7 5-3 6-4 7-7;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-7;0-0 1-1 2-2 3-6 4-5 4-7 5-3 6-4 7-7;0-0 1-1 1-2 2-0 3-4 4-4 6-2 6-3 7-4;0-0 1-0 2-2 3-4 4-5 6-3 7-5;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-3 6-2 7-3;[0, 1];La verdulera;La maraîchère;La fruttivendola;تهمس بائعة الخضار;Продавщица;Продавчиня;הירקנית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Gemüsehändler;623;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah wurde kürzlich Gemüsehändler.;Noah se hizo verdulero hace poco.;Noah est récemment devenu maraîcher.;Noah è diventato da poco fruttivendolo.;أصبح نوح مؤخراً بائع خضار.;Ной недавно стал зеленщиком.;Нещодавно Ной став продавцем зелені.;נוח הפך לאחרונה לירקן.;0-0 1-2 2-1 3-3 3-5;0-0 1-3 2-1 2-2 3-4;0-0 1-2 2-1 2-4 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-1 1-2 2-0 3-3 3-4;0-0 1-1 2-2 3-3;[2, 3];se verdulero poco.;est récemment maraîcher.;è poco fruttivendolo.;مؤخراً بائع خضار.;недавно зеленщиком.;Нещодавно продавцем зелені.;לאחרונה לירקן.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;45;Gemüsehändler;623;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Gemüsehändler.;Janne se ha hecho verdulero hace poco.;Janne est récemment devenu maraîcher.;Janne è diventato da poco fruttivendolo.;أصبحت جان مؤخراً بائعة خضار.;Янне недавно стал зеленщиком.;Нещодавно Янне став продавцем зелені.;ג'אן הפך לאחרונה לסוחר ירקות.;0-0 1-1 2-3 3-4 3-6;0-0 1-1 2-2 2-3 3-4;0-0 1-2 2-3 2-4 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-1 1-2 2-0 3-3 3-4;0-0 1-1 2-0 2-2 3-3 3-4;[2, 3];hecho verdulero poco.;récemment devenu maraîcher.;da poco fruttivendolo.;مؤخراً بائعة خضار.;недавно зеленщиком.;Нещодавно продавцем зелені.;ג'אן לאחרונה לסוחר ירקות.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;45;Gemüsehändlerin;623;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Gemüsehändlerin.;Janne se ha hecho verdulero hace poco.;Janne est récemment devenue maraîchère.;Janne è diventato da poco fruttivendolo.;أصبحت جان مؤخراً بائعة خضار.;Янне недавно стал зеленщиком.;Нещодавно Янне став продавцем зелені.;ג'אן הפכה לאחרונה לסוחרת ירקות.;0-0 1-1 2-3 3-4 3-6;0-0 1-1 2-2 3-3 3-4;0-0 1-2 2-3 2-4 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-1 1-2 2-0 3-3 3-4;0-0 1-1 2-0 2-2 3-3 3-4;[2, 3];hecho verdulero poco.;récemment devenue maraîchère.;da poco fruttivendolo.;مؤخراً بائعة خضار.;недавно зеленщиком.;Нещодавно продавцем зелені.;ג'אן לאחרונה לסוחרת ירקות.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;45;Gemüsehändlerin;623;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia wurde kürzlich Gemüsehändlerin.;Sophia se hizo verdulera hace poco.;Sophia est récemment devenue maraîchère.;Sophia è diventata da poco fruttivendola.;أصبحت صوفيا مؤخراً بائعة خضار.;София недавно стала зеленщиком.;Нещодавно Софія стала продавчинею зелених овочів.;סופיה הפכה לאחרונה למוכרת ירקות.;0-0 1-2 2-1 3-3 3-5;0-0 1-1 2-3 3-4;0-0 1-2 2-2 2-4 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-1 1-2 2-0 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;[2, 3];se verdulera poco.;devenue maraîchère.;diventata poco fruttivendola.;مؤخراً بائعة خضار.;недавно зеленщиком.;Нещодавно продавчинею зелених овочів.;לאחרונה למוכרת ירקות.;UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;40;Fischverkäufer;623;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Fischverkäufer schreibt seinem Ehemann einen Liebesbrief.;El vendedor de pescado escribe una carta de amor a su marido.;Le vendeur de poisson écrit une lettre d'amour à son mari.;Il venditore di pesce scrive una lettera d'amore al marito.;بائع السمك يكتب رسالة حب إلى زوجه.;Продавец рыбы пишет любовное письмо своему мужу.;Продавець риби пише любовного листа своєму чоловікові.;מוכר הדגים כותב מכתב אהבה לבעלה.;0-0 1-1 1-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 1-3 2-4 3-9 4-10 5-5 6-6 6-7 6-10;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 6-7 6-9;0-0 1-0 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-1 2-2 3-5 4-5 5-3 6-3 6-4 6-5;[0, 1];El vendedor pescado;Le vendeur poisson;Il venditore pesce;بائع;Продавец рыбы;Продавець риби;מוכר הדגים;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
5;40;Fischverkäufer;623;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Fischverkäufer schreibt seiner Ehefrau einen Liebesbrief.;El vendedor de pescado escribe una carta de amor a su mujer.;Le vendeur de poisson écrit une lettre d'amour à sa femme.;Il venditore di pesce scrive una lettera d'amore alla moglie.;بائع السمك يكتب رسالة حب إلى زوجته.;Продавец рыбы пишет любовное письмо своей жене.;Продавець риби пише любовного листа своїй дружині.;מוכר הדגים כותב לאשתו מכתב אהבה.;0-0 1-1 1-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 1-3 2-4 3-9 4-10 5-5 6-6 6-7 6-10;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 6-7 6-9;0-0 1-0 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-1 1-3 2-2 3-3 4-3 5-4 6-5;[0, 1];El vendedor pescado;Le vendeur poisson;Il venditore pesce;بائع;Продавец рыбы;Продавець риби;מוכר הדגים לאשתו;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
