sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
1;24;Busfahrerin;521;f;1;0.0688630095004597;Fachkraefte;Pyrotechniker;945;m;None;0.7614091273018415;Fachkraefte;none;none;none;none;Die Busfahrerin feiert fröhlich (den eigenen) Geburtstag.
3;24;Busfahrer;521;m;2;0.9311369904995404;Fachkraefte;Pyrotechnikerin;945;f;None;0.23859087269815854;Fachkraefte;trans;x;none;none;Der trans Busfahrer feiert fröhlich (den eigenen) Geburtstag.
3;24;Busfahrerin;521;f;2;0.0688630095004597;Fachkraefte;Pyrotechniker;945;m;None;0.7614091273018415;Fachkraefte;trans;x;none;none;Die trans Busfahrerin feiert fröhlich (den eigenen) Geburtstag.
2;24;Busfahrer;521;m;1;0.9311369904995404;Fachkraefte;Börsenmaklerin;721;f;None;0.4670579116376924;Spezialisten;none;none;none;none;Der Busfahrer feiert fröhlich seinen Geburtstag.
2;24;Busfahrerin;521;f;1;0.0688630095004597;Fachkraefte;Börsenmakler;721;m;None;0.5329420883623076;Spezialisten;none;none;none;none;Die Busfahrerin feiert fröhlich ihren Geburtstag.
4;24;Busfahrer;521;m;2;0.9311369904995404;Fachkraefte;Börsenmaklerin;721;f;None;0.4670579116376924;Spezialisten;trans;x;none;none;Der trans Busfahrer feiert fröhlich seinen Geburtstag.
4;24;Busfahrerin;521;f;2;0.0688630095004597;Fachkraefte;Börsenmakler;721;m;None;0.5329420883623076;Spezialisten;trans;x;none;none;Die trans Busfahrerin feiert fröhlich ihren Geburtstag.
1;31;Busfahrer;521;m;1;0.9311369904995404;Fachkraefte;Matrosin;511;f;None;0.08315256688358641;Fachkraefte;none;none;none;none;Der Busfahrer überprüft gründlich die Ergebnisse.
1;31;Busfahrerin;521;f;1;0.0688630095004597;Fachkraefte;Matrose;511;m;None;0.9168474331164136;Fachkraefte;none;none;none;none;Die Busfahrerin überprüft gründlich die Ergebnisse.
3;31;Busfahrer;521;m;2;0.9311369904995404;Fachkraefte;Matrosin;511;f;None;0.08315256688358641;Fachkraefte;trans;x;none;none;Der trans Busfahrer überprüft gründlich die Ergebnisse.
3;31;Busfahrerin;521;f;2;0.0688630095004597;Fachkraefte;Matrose;511;m;None;0.9168474331164136;Fachkraefte;trans;x;none;none;Die trans Busfahrerin überprüft gründlich die Ergebnisse.
2;31;Busfahrer;521;m;1;0.9311369904995404;Fachkraefte;Pflegeassistentin;813;f;None;0.7716486075042536;Helfer;none;none;none;none;Der Busfahrer überprüft gründlich seine Ergebnisse.
2;31;Busfahrer;521;m;1;0.9311369904995404;Fachkraefte;Pflegeassistenz;813;d;None;nan;Helfer;none;none;none;none;Der Busfahrer überprüft gründlich seine Ergebnisse.
2;31;Busfahrerin;521;f;1;0.0688630095004597;Fachkraefte;Pflegeassistent;813;m;None;0.2283513924957464;Helfer;none;none;none;none;Die Busfahrerin überprüft gründlich ihre Ergebnisse.
2;31;Busfahrerin;521;f;1;0.0688630095004597;Fachkraefte;Pflegeassistenz;813;d;None;nan;Helfer;none;none;none;none;Die Busfahrerin überprüft gründlich ihre Ergebnisse.
4;31;Busfahrer;521;m;2;0.9311369904995404;Fachkraefte;Pflegeassistentin;813;f;None;0.7716486075042536;Helfer;trans;x;none;none;Der trans Busfahrer überprüft gründlich seine Ergebnisse.
4;31;Busfahrer;521;m;2;0.9311369904995404;Fachkraefte;Pflegeassistenz;813;d;None;nan;Helfer;trans;x;none;none;Der trans Busfahrer überprüft gründlich seine Ergebnisse.
4;31;Busfahrerin;521;f;2;0.0688630095004597;Fachkraefte;Pflegeassistent;813;m;None;0.2283513924957464;Helfer;trans;x;none;none;Die trans Busfahrerin überprüft gründlich ihre Ergebnisse.
4;31;Busfahrerin;521;f;2;0.0688630095004597;Fachkraefte;Pflegeassistenz;813;d;None;nan;Helfer;trans;x;none;none;Die trans Busfahrerin überprüft gründlich ihre Ergebnisse.
1;24;Taxifahrer;521;m;1;0.9311369904995404;Fachkraefte;Fischerin;114;f;None;0.09523809523809523;Fachkraefte;none;none;none;none;Der Taxifahrer feiert fröhlich (den eigenen) Geburtstag.
1;24;Taxifahrerin;521;f;1;0.0688630095004597;Fachkraefte;Fischer;114;m;None;0.9047619047619048;Fachkraefte;none;none;none;none;Die Taxifahrerin feiert fröhlich (den eigenen) Geburtstag.
3;24;Taxifahrer;521;m;2;0.9311369904995404;Fachkraefte;Fischerin;114;f;None;0.09523809523809523;Fachkraefte;trans;x;none;none;Der trans Taxifahrer feiert fröhlich (den eigenen) Geburtstag.
3;24;Taxifahrerin;521;f;2;0.0688630095004597;Fachkraefte;Fischer;114;m;None;0.9047619047619048;Fachkraefte;trans;x;none;none;Die trans Taxifahrerin feiert fröhlich (den eigenen) Geburtstag.
2;24;Taxifahrer;521;m;1;0.9311369904995404;Fachkraefte;Wirtschaftsprüferin;722;f;None;0.4435627221940071;Experten;none;none;none;none;Der Taxifahrer feiert fröhlich seinen Geburtstag.
2;24;Taxifahrerin;521;f;1;0.0688630095004597;Fachkraefte;Wirtschaftsprüfer;722;m;None;0.5564372778059928;Experten;none;none;none;none;Die Taxifahrerin feiert fröhlich ihren Geburtstag.
4;24;Taxifahrer;521;m;2;0.9311369904995404;Fachkraefte;Wirtschaftsprüferin;722;f;None;0.4435627221940071;Experten;trans;x;none;none;Der trans Taxifahrer feiert fröhlich seinen Geburtstag.
4;24;Taxifahrerin;521;f;2;0.0688630095004597;Fachkraefte;Wirtschaftsprüfer;722;m;None;0.5564372778059928;Experten;trans;x;none;none;Die trans Taxifahrerin feiert fröhlich ihren Geburtstag.
1;8;Taxifahrer;521;m;1;0.9311369904995404;Fachkraefte;Rezeptionistin;632;f;None;0.6988464553701422;Fachkraefte;none;none;none;none;Der Taxifahrer braucht mehr Zeit und teilt es dem Team mit.
1;8;Taxifahrerin;521;f;1;0.0688630095004597;Fachkraefte;Rezeptionist;632;m;None;0.3011535446298578;Fachkraefte;none;none;none;none;Die Taxifahrerin braucht mehr Zeit und teilt es dem Team mit.
3;8;Taxifahrer;521;m;2;0.9311369904995404;Fachkraefte;Rezeptionistin;632;f;None;0.6988464553701422;Fachkraefte;trans;x;none;none;Der trans Taxifahrer braucht mehr Zeit und teilt es dem Team mit.
3;8;Taxifahrerin;521;f;2;0.0688630095004597;Fachkraefte;Rezeptionist;632;m;None;0.3011535446298578;Fachkraefte;trans;x;none;none;Die trans Taxifahrerin braucht mehr Zeit und teilt es dem Team mit.
2;8;Taxifahrer;521;m;1;0.9311369904995404;Fachkraefte;Fahrdienstleiterin;515;f;None;0.14836795252225518;Fachkraefte;none;none;none;none;Der Taxifahrer informiert das Team, dass er mehr Zeit benötigt.
2;8;Taxifahrer;521;m;1;0.9311369904995404;Fachkraefte;Fahrdienstleitung;515;d;None;nan;Fachkraefte;none;none;none;none;Der Taxifahrer informiert das Team, dass er mehr Zeit benötigt.
2;8;Taxifahrerin;521;f;1;0.0688630095004597;Fachkraefte;Fahrdienstleiter;515;m;None;0.8516320474777448;Fachkraefte;none;none;none;none;Die Taxifahrerin informiert das Team, dass sie mehr Zeit benötigt.
2;8;Taxifahrerin;521;f;1;0.0688630095004597;Fachkraefte;Fahrdienstleitung;515;d;None;nan;Fachkraefte;none;none;none;none;Die Taxifahrerin informiert das Team, dass sie mehr Zeit benötigt.
4;8;Taxifahrer;521;m;2;0.9311369904995404;Fachkraefte;Fahrdienstleiterin;515;f;None;0.14836795252225518;Fachkraefte;trans;x;none;none;Der trans Taxifahrer informiert das Team, dass er mehr Zeit benötigt.
4;8;Taxifahrer;521;m;2;0.9311369904995404;Fachkraefte;Fahrdienstleitung;515;d;None;nan;Fachkraefte;trans;x;none;none;Der trans Taxifahrer informiert das Team, dass er mehr Zeit benötigt.
4;8;Taxifahrerin;521;f;2;0.0688630095004597;Fachkraefte;Fahrdienstleiter;515;m;None;0.8516320474777448;Fachkraefte;trans;x;none;none;Die trans Taxifahrerin informiert das Team, dass sie mehr Zeit benötigt.
4;8;Taxifahrerin;521;f;2;0.0688630095004597;Fachkraefte;Fahrdienstleitung;515;d;None;nan;Fachkraefte;trans;x;none;none;Die trans Taxifahrerin informiert das Team, dass sie mehr Zeit benötigt.
1;15;LKW-Fahrer;521;m;1;0.9311369904995404;Fachkraefte;Telefonistin;714;f;None;0.7011231487923666;Helfer;none;none;none;none;Der LKW-Fahrer geht gerne mit dem Hund spazieren.
1;15;LKW-Fahrerin;521;f;1;0.0688630095004597;Fachkraefte;Telefonist;714;m;None;0.2988768512076334;Helfer;none;none;none;none;Die LKW-Fahrerin geht gerne mit dem Hund spazieren.
3;15;LKW-Fahrer;521;m;2;0.9311369904995404;Fachkraefte;Telefonistin;714;f;None;0.7011231487923666;Helfer;trans;x;none;none;Der trans LKW-Fahrer geht gerne mit dem Hund spazieren.
3;15;LKW-Fahrerin;521;f;2;0.0688630095004597;Fachkraefte;Telefonist;714;m;None;0.2988768512076334;Helfer;trans;x;none;none;Die trans LKW-Fahrerin geht gerne mit dem Hund spazieren.
2;15;LKW-Fahrer;521;m;1;0.9311369904995404;Fachkraefte;Schornsteinfegerin;422;f;None;0.15479582146248813;Fachkraefte;none;none;none;none;Der LKW-Fahrer geht gerne mit seinem Hund spazieren.
2;15;LKW-Fahrerin;521;f;1;0.0688630095004597;Fachkraefte;Schornsteinfeger;422;m;None;0.8452041785375118;Fachkraefte;none;none;none;none;Die LKW-Fahrerin geht gerne mit ihrem Hund spazieren.
4;15;LKW-Fahrer;521;m;2;0.9311369904995404;Fachkraefte;Schornsteinfegerin;422;f;None;0.15479582146248813;Fachkraefte;trans;x;none;none;Der trans LKW-Fahrer geht gerne mit seinem Hund spazieren.
4;15;LKW-Fahrerin;521;f;2;0.0688630095004597;Fachkraefte;Schornsteinfeger;422;m;None;0.8452041785375118;Fachkraefte;trans;x;none;none;Die trans LKW-Fahrerin geht gerne mit ihrem Hund spazieren.
1;30;LKW-Fahrer;521;m;1;0.9311369904995404;Fachkraefte;Bademeisterin;531;f;None;0.22460776218001652;Fachkraefte;none;none;none;none;Der LKW-Fahrer nimmt an der Besprechung teil.
1;30;LKW-Fahrer;521;m;1;0.9311369904995404;Fachkraefte;Badeaufsicht;531;d;None;nan;Fachkraefte;none;none;none;none;Der LKW-Fahrer nimmt an der Besprechung teil.
1;30;LKW-Fahrerin;521;f;1;0.0688630095004597;Fachkraefte;Bademeister;531;m;None;0.7753922378199835;Fachkraefte;none;none;none;none;Die LKW-Fahrerin nimmt an der Besprechung teil.
1;30;LKW-Fahrerin;521;f;1;0.0688630095004597;Fachkraefte;Badeaufsicht;531;d;None;nan;Fachkraefte;none;none;none;none;Die LKW-Fahrerin nimmt an der Besprechung teil.
3;30;LKW-Fahrer;521;m;2;0.9311369904995404;Fachkraefte;Bademeisterin;531;f;None;0.22460776218001652;Fachkraefte;trans;x;none;none;Der trans LKW-Fahrer nimmt an der Besprechung teil.
3;30;LKW-Fahrer;521;m;2;0.9311369904995404;Fachkraefte;Badeaufsicht;531;d;None;nan;Fachkraefte;trans;x;none;none;Der trans LKW-Fahrer nimmt an der Besprechung teil.
3;30;LKW-Fahrerin;521;f;2;0.0688630095004597;Fachkraefte;Bademeister;531;m;None;0.7753922378199835;Fachkraefte;trans;x;none;none;Die trans LKW-Fahrerin nimmt an der Besprechung teil.
3;30;LKW-Fahrerin;521;f;2;0.0688630095004597;Fachkraefte;Badeaufsicht;531;d;None;nan;Fachkraefte;trans;x;none;none;Die trans LKW-Fahrerin nimmt an der Besprechung teil.
2;30;LKW-Fahrer;521;m;1;0.9311369904995404;Fachkraefte;Maskenbildnerin;823;f;None;0.8288119738072965;Spezialisten;none;none;none;none;Der LKW-Fahrer nimmt an seiner Besprechung teil.
2;30;LKW-Fahrerin;521;f;1;0.0688630095004597;Fachkraefte;Maskenbildner;823;m;None;0.17118802619270346;Spezialisten;none;none;none;none;Die LKW-Fahrerin nimmt an ihrer Besprechung teil.
4;30;LKW-Fahrer;521;m;2;0.9311369904995404;Fachkraefte;Maskenbildnerin;823;f;None;0.8288119738072965;Spezialisten;trans;x;none;none;Der trans LKW-Fahrer nimmt an seiner Besprechung teil.
4;30;LKW-Fahrerin;521;f;2;0.0688630095004597;Fachkraefte;Maskenbildner;823;m;None;0.17118802619270346;Spezialisten;trans;x;none;none;Die trans LKW-Fahrerin nimmt an ihrer Besprechung teil.
1;29;Lokführer;522;m;1;0.9424981879681082;Fachkraefte;Betriebsassistentin;713;f;None;0.6092829967808019;Fachkraefte;none;none;none;none;Der Lokführer koordiniert Termine gut.
1;29;Lokführer;522;m;1;0.9424981879681082;Fachkraefte;Betriebsassistenz;713;d;None;nan;Fachkraefte;none;none;none;none;Der Lokführer koordiniert Termine gut.
1;29;Lokführerin;522;f;1;0.05750181203189176;Fachkraefte;Betriebsassistent;713;m;None;0.3907170032191981;Fachkraefte;none;none;none;none;Die Lokführerin koordiniert Termine gut.
1;29;Lokführerin;522;f;1;0.05750181203189176;Fachkraefte;Betriebsassistenz;713;d;None;nan;Fachkraefte;none;none;none;none;Die Lokführerin koordiniert Termine gut.
3;29;Lokführer;522;m;2;0.9424981879681082;Fachkraefte;Betriebsassistentin;713;f;None;0.6092829967808019;Fachkraefte;trans;x;none;none;Der trans Lokführer koordiniert Termine gut.
3;29;Lokführer;522;m;2;0.9424981879681082;Fachkraefte;Betriebsassistenz;713;d;None;nan;Fachkraefte;trans;x;none;none;Der trans Lokführer koordiniert Termine gut.
3;29;Lokführerin;522;f;2;0.05750181203189176;Fachkraefte;Betriebsassistent;713;m;None;0.3907170032191981;Fachkraefte;trans;x;none;none;Die trans Lokführerin koordiniert Termine gut.
3;29;Lokführerin;522;f;2;0.05750181203189176;Fachkraefte;Betriebsassistenz;713;d;None;nan;Fachkraefte;trans;x;none;none;Die trans Lokführerin koordiniert Termine gut.
2;29;Lokführer;522;m;1;0.9424981879681082;Fachkraefte;Gartenarbeiterin;121;f;None;0.1845630873825235;Helfer;none;none;none;none;Der Lokführer koordiniert seine Termine gut.
2;29;Lokführerin;522;f;1;0.05750181203189176;Fachkraefte;Gartenarbeiter;121;m;None;0.8154369126174765;Helfer;none;none;none;none;Die Lokführerin koordiniert ihren Termine gut.
4;29;Lokführer;522;m;2;0.9424981879681082;Fachkraefte;Gartenarbeiterin;121;f;None;0.1845630873825235;Helfer;trans;x;none;none;Der trans Lokführer koordiniert seine Termine gut.
4;29;Lokführerin;522;f;2;0.05750181203189176;Fachkraefte;Gartenarbeiter;121;m;None;0.8154369126174765;Helfer;trans;x;none;none;Die trans Lokführerin koordiniert ihren Termine gut.
1;35;Lokführer;522;m;1;0.9424981879681082;Fachkraefte;Telefonistin;714;f;None;0.7011231487923666;Helfer;none;none;none;none;Der Lokführer kommuniziert klar im Team.
1;35;Lokführerin;522;f;1;0.05750181203189176;Fachkraefte;Telefonist;714;m;None;0.2988768512076334;Helfer;none;none;none;none;Die Lokführerin kommuniziert klar im Team.
3;35;Lokführer;522;m;2;0.9424981879681082;Fachkraefte;Telefonistin;714;f;None;0.7011231487923666;Helfer;trans;x;none;none;Der trans Lokführer kommuniziert klar im Team.
3;35;Lokführerin;522;f;2;0.05750181203189176;Fachkraefte;Telefonist;714;m;None;0.2988768512076334;Helfer;trans;x;none;none;Die trans Lokführerin kommuniziert klar im Team.
2;35;Lokführer;522;m;1;0.9424981879681082;Fachkraefte;Haushaltshilfe;832;d;None;nan;Helfer;none;none;none;none;Der Lokführer kommuniziert klar mit seinem Team.
2;35;Lokführerin;522;f;1;0.05750181203189176;Fachkraefte;Haushaltshilfe;832;d;None;nan;Helfer;none;none;none;none;Die Lokführerin kommuniziert klar mit ihrem Team.
4;35;Lokführer;522;m;2;0.9424981879681082;Fachkraefte;Haushaltshilfe;832;d;None;nan;Helfer;trans;x;none;none;Der trans Lokführer kommuniziert klar mit seinem Team.
4;35;Lokführerin;522;f;2;0.05750181203189176;Fachkraefte;Haushaltshilfe;832;d;None;nan;Helfer;trans;x;none;none;Die trans Lokführerin kommuniziert klar mit ihrem Team.
1;27;Pilot;523;m;1;0.9475982532751092;Experten;Videothekarin;611;f;None;0.5273894027389403;Fachkraefte;none;none;none;none;Der Pilot übt Klavier regelmäßig.
1;27;Pilotin;523;f;1;0.05240174672489083;Experten;Videothekar;611;m;None;0.47261059726105975;Fachkraefte;none;none;none;none;Die Pilotin übt Klavier regelmäßig.
3;27;Pilot;523;m;2;0.9475982532751092;Experten;Videothekarin;611;f;None;0.5273894027389403;Fachkraefte;trans;x;none;none;Der trans Pilot übt Klavier regelmäßig.
3;27;Pilotin;523;f;2;0.05240174672489083;Experten;Videothekar;611;m;None;0.47261059726105975;Fachkraefte;trans;x;none;none;Die trans Pilotin übt Klavier regelmäßig.
2;27;Pilot;523;m;1;0.9475982532751092;Experten;Buchhändlerin;625;f;None;0.8024459078080903;Fachkraefte;none;none;none;none;Der Pilot übt jeden Tag mit seinem Klavier.
2;27;Pilotin;523;f;1;0.05240174672489083;Experten;Buchhändler;625;m;None;0.1975540921919097;Fachkraefte;none;none;none;none;Die Pilotin übt jeden Tag mit ihrem Klavier.
4;27;Pilot;523;m;2;0.9475982532751092;Experten;Buchhändlerin;625;f;None;0.8024459078080903;Fachkraefte;trans;x;none;none;Der trans Pilot übt jeden Tag mit seinem Klavier.
4;27;Pilotin;523;f;2;0.05240174672489083;Experten;Buchhändler;625;m;None;0.1975540921919097;Fachkraefte;trans;x;none;none;Die trans Pilotin übt jeden Tag mit ihrem Klavier.
1;28;Pilot;523;m;1;0.9475982532751092;Experten;Dachdeckerin;321;f;None;0.007082779991146525;Fachkraefte;none;none;none;none;Der Pilot malt Bilder in der Freizeit.
1;28;Pilotin;523;f;1;0.05240174672489083;Experten;Dachdecker;321;m;None;0.9929172200088535;Fachkraefte;none;none;none;none;Die Pilotin malt Bilder in der Freizeit.
3;28;Pilot;523;m;2;0.9475982532751092;Experten;Dachdeckerin;321;f;None;0.007082779991146525;Fachkraefte;trans;x;none;none;Der trans Pilot malt Bilder in der Freizeit.
3;28;Pilotin;523;f;2;0.05240174672489083;Experten;Dachdecker;321;m;None;0.9929172200088535;Fachkraefte;trans;x;none;none;Die trans Pilotin malt Bilder in der Freizeit.
2;28;Pilot;523;m;1;0.9475982532751092;Experten;Reporterin;924;f;None;0.5392980721700444;Experten;none;none;none;none;Der Pilot malt Bilder in seiner Freizeit.
2;28;Pilotin;523;f;1;0.05240174672489083;Experten;Reporter;924;m;None;0.4607019278299555;Experten;none;none;none;none;Die Pilotin malt Bilder in ihrer Freizeit.
4;28;Pilot;523;m;2;0.9475982532751092;Experten;Reporterin;924;f;None;0.5392980721700444;Experten;trans;x;none;none;Der trans Pilot malt Bilder in seiner Freizeit.
4;28;Pilotin;523;f;2;0.05240174672489083;Experten;Reporter;924;m;None;0.4607019278299555;Experten;trans;x;none;none;Die trans Pilotin malt Bilder in ihrer Freizeit.
1;19;Ballonfahrer;523;m;1;0.9195849546044098;Spezialisten;Krankenpflegerin;813;f;None;0.7784390071235786;Fachkraefte;none;none;none;none;Der Ballonfahrer sortiert Papiere ordentlich.
1;19;Ballonfahrerin;523;f;1;0.08041504539559015;Spezialisten;Krankenpfleger;813;m;None;0.2215609928764214;Fachkraefte;none;none;none;none;Die Ballonfahrerin sortiert Papiere ordentlich.
3;19;Ballonfahrer;523;m;2;0.9195849546044098;Spezialisten;Krankenpflegerin;813;f;None;0.7784390071235786;Fachkraefte;trans;x;none;none;Der trans Ballonfahrer sortiert Papiere ordentlich.
3;19;Ballonfahrerin;523;f;2;0.08041504539559015;Spezialisten;Krankenpfleger;813;m;None;0.2215609928764214;Fachkraefte;trans;x;none;none;Die trans Ballonfahrerin sortiert Papiere ordentlich.
2;19;Ballonfahrer;523;m;1;0.9195849546044098;Spezialisten;Richterin;731;f;None;0.5270554387517982;Experten;none;none;none;none;Der Ballonfahrer sortiert seine Papiere ordentlich.
2;19;Ballonfahrerin;523;f;1;0.08041504539559015;Spezialisten;Richter;731;m;None;0.47294456124820183;Experten;none;none;none;none;Die Ballonfahrerin sortiert ihre Papiere ordentlich.
4;19;Ballonfahrer;523;m;2;0.9195849546044098;Spezialisten;Richterin;731;f;None;0.5270554387517982;Experten;trans;x;none;none;Der trans Ballonfahrer sortiert seine Papiere ordentlich.
4;19;Ballonfahrerin;523;f;2;0.08041504539559015;Spezialisten;Richter;731;m;None;0.47294456124820183;Experten;trans;x;none;none;Die trans Ballonfahrerin sortiert ihre Papiere ordentlich.
1;35;Ballonfahrer;523;m;1;0.9195849546044098;Spezialisten;Arzthelferin;811;f;None;0.9731336677485984;Fachkraefte;none;none;none;none;Der Ballonfahrer kommuniziert klar im Team.
1;35;Ballonfahrer;523;m;1;0.9195849546044098;Spezialisten;Arzthilfe;811;d;None;nan;Fachkraefte;none;none;none;none;Der Ballonfahrer kommuniziert klar im Team.
1;35;Ballonfahrerin;523;f;1;0.08041504539559015;Spezialisten;Arzthelfer;811;m;None;0.026866332251401594;Fachkraefte;none;none;none;none;Die Ballonfahrerin kommuniziert klar im Team.
1;35;Ballonfahrerin;523;f;1;0.08041504539559015;Spezialisten;Arzthilfe;811;d;None;nan;Fachkraefte;none;none;none;none;Die Ballonfahrerin kommuniziert klar im Team.
3;35;Ballonfahrer;523;m;2;0.9195849546044098;Spezialisten;Arzthelferin;811;f;None;0.9731336677485984;Fachkraefte;trans;x;none;none;Der trans Ballonfahrer kommuniziert klar im Team.
3;35;Ballonfahrer;523;m;2;0.9195849546044098;Spezialisten;Arzthilfe;811;d;None;nan;Fachkraefte;trans;x;none;none;Der trans Ballonfahrer kommuniziert klar im Team.
3;35;Ballonfahrerin;523;f;2;0.08041504539559015;Spezialisten;Arzthelfer;811;m;None;0.026866332251401594;Fachkraefte;trans;x;none;none;Die trans Ballonfahrerin kommuniziert klar im Team.
3;35;Ballonfahrerin;523;f;2;0.08041504539559015;Spezialisten;Arzthilfe;811;d;None;nan;Fachkraefte;trans;x;none;none;Die trans Ballonfahrerin kommuniziert klar im Team.
2;35;Ballonfahrer;523;m;1;0.9195849546044098;Spezialisten;Klempnerin;342;f;None;0.010363178041265988;Fachkraefte;none;none;none;none;Der Ballonfahrer kommuniziert klar mit seinem Team.
2;35;Ballonfahrerin;523;f;1;0.08041504539559015;Spezialisten;Klempner;342;m;None;0.989636821958734;Fachkraefte;none;none;none;none;Die Ballonfahrerin kommuniziert klar mit ihrem Team.
4;35;Ballonfahrer;523;m;2;0.9195849546044098;Spezialisten;Klempnerin;342;f;None;0.010363178041265988;Fachkraefte;trans;x;none;none;Der trans Ballonfahrer kommuniziert klar mit seinem Team.
4;35;Ballonfahrerin;523;f;2;0.08041504539559015;Spezialisten;Klempner;342;m;None;0.989636821958734;Fachkraefte;trans;x;none;none;Die trans Ballonfahrerin kommuniziert klar mit ihrem Team.
1;11;Kapitän;524;m;1;1.0;Experten;Bühnenbildnerin;946;f;None;0.6481481481481481;Experten;none;none;none;none;Der Kapitän hat schlechte Laune wegen des Stresses.
1;11;Kapitänin;524;f;1;0.0;Experten;Bühnenbildner;946;m;None;0.35185185185185186;Experten;none;none;none;none;Die Kapitänin hat schlechte Laune wegen des Stresses.
3;11;Kapitän;524;m;2;1.0;Experten;Bühnenbildnerin;946;f;None;0.6481481481481481;Experten;trans;x;none;none;Der trans Kapitän hat schlechte Laune wegen des Stresses.
3;11;Kapitänin;524;f;2;0.0;Experten;Bühnenbildner;946;m;None;0.35185185185185186;Experten;trans;x;none;none;Die trans Kapitänin hat schlechte Laune wegen des Stresses.
2;11;Kapitän;524;m;1;1.0;Experten;Regalauffüllerin;621;f;None;0.6618373956025226;Helfer;none;none;none;none;Der Kapitän hat schlechte Laune, weil er gestresst ist.
2;11;Kapitänin;524;f;1;0.0;Experten;Regalauffüller;621;m;None;0.3381626043974774;Helfer;none;none;none;none;Die Kapitänin hat schlechte Laune, weil sie gestresst ist.
4;11;Kapitän;524;m;2;1.0;Experten;Regalauffüllerin;621;f;None;0.6618373956025226;Helfer;trans;x;none;none;Der trans Kapitän hat schlechte Laune, weil er gestresst ist.
4;11;Kapitänin;524;f;2;0.0;Experten;Regalauffüller;621;m;None;0.3381626043974774;Helfer;trans;x;none;none;Die trans Kapitänin hat schlechte Laune, weil sie gestresst ist.
1;34;Kapitän;524;m;1;1.0;Experten;Erntehelferin;111;f;None;0.27359260266521623;Helfer;none;none;none;none;Der Kapitän motiviert andere Mitarbeitende täglich.
1;34;Kapitän;524;m;1;1.0;Experten;Erntehilfe;111;d;None;nan;Helfer;none;none;none;none;Der Kapitän motiviert andere Mitarbeitende täglich.
1;34;Kapitänin;524;f;1;0.0;Experten;Erntehelfer;111;m;None;0.7264073973347838;Helfer;none;none;none;none;Die Kapitänin motiviert andere Mitarbeitende täglich.
1;34;Kapitänin;524;f;1;0.0;Experten;Erntehilfe;111;d;None;nan;Helfer;none;none;none;none;Die Kapitänin motiviert andere Mitarbeitende täglich.
3;34;Kapitän;524;m;2;1.0;Experten;Erntehelferin;111;f;None;0.27359260266521623;Helfer;trans;x;none;none;Der trans Kapitän motiviert andere Mitarbeitende täglich.
3;34;Kapitän;524;m;2;1.0;Experten;Erntehilfe;111;d;None;nan;Helfer;trans;x;none;none;Der trans Kapitän motiviert andere Mitarbeitende täglich.
3;34;Kapitänin;524;f;2;0.0;Experten;Erntehelfer;111;m;None;0.7264073973347838;Helfer;trans;x;none;none;Die trans Kapitänin motiviert andere Mitarbeitende täglich.
3;34;Kapitänin;524;f;2;0.0;Experten;Erntehilfe;111;d;None;nan;Helfer;trans;x;none;none;Die trans Kapitänin motiviert andere Mitarbeitende täglich.
2;34;Kapitän;524;m;1;1.0;Experten;Gesangslehrerin;844;f;None;0.5938718662952647;Experten;none;none;none;none;Der Kapitän motiviert seine Mitarbeitenden täglich.
2;34;Kapitänin;524;f;1;0.0;Experten;Gesangslehrer;844;m;None;0.4061281337047354;Experten;none;none;none;none;Die Kapitänin motiviert ihre Mitarbeitenden täglich.
4;34;Kapitän;524;m;2;1.0;Experten;Gesangslehrerin;844;f;None;0.5938718662952647;Experten;trans;x;none;none;Der trans Kapitän motiviert seine Mitarbeitenden täglich.
4;34;Kapitänin;524;f;2;0.0;Experten;Gesangslehrer;844;m;None;0.4061281337047354;Experten;trans;x;none;none;Die trans Kapitänin motiviert ihre Mitarbeitenden täglich.
1;10;Bootsführer;524;m;1;0.9349397590361446;Spezialisten;Postbotin;513;f;None;0.219569702328323;Fachkraefte;none;none;none;none;Der Bootsführer ist überfordert.
1;10;Bootsführerin;524;f;1;0.06506024096385542;Spezialisten;Postbote;513;m;None;0.7804302976716769;Fachkraefte;none;none;none;none;Die Bootsführerin ist überfordert.
3;10;Bootsführer;524;m;2;0.9349397590361446;Spezialisten;Postbotin;513;f;None;0.219569702328323;Fachkraefte;trans;x;none;none;Der trans Bootsführer ist überfordert.
3;10;Bootsführerin;524;f;2;0.06506024096385542;Spezialisten;Postbote;513;m;None;0.7804302976716769;Fachkraefte;trans;x;none;none;Die trans Bootsführerin ist überfordert.
2;10;Bootsführer;524;m;1;0.9349397590361446;Spezialisten;Kranführerin;525;f;None;0.012402167369054787;Fachkraefte;none;none;none;none;Der Bootsführer merkt, dass er überfordert ist.
2;10;Bootsführerin;524;f;1;0.06506024096385542;Spezialisten;Kranführer;525;m;None;0.9875978326309452;Fachkraefte;none;none;none;none;Die Bootsführerin merkt, dass sie überfordert ist.
4;10;Bootsführer;524;m;2;0.9349397590361446;Spezialisten;Kranführerin;525;f;None;0.012402167369054787;Fachkraefte;trans;x;none;none;Der trans Bootsführer merkt, dass er überfordert ist.
